x,y,class
2.029104359223,4.428514851084689,1
2.1788936801741414,5.280392263184117,1
2.5415256215876383,5.526901026017452,1
1.3111653160214545,4.531087480042439,1
2.25751763360433,5.256892975456104,1
2.257523843153024,6.92636574532736,1
2.2854452553465836,5.567782820090299,1
2.4770008817466014,5.325695625652899,1
1.8423653776798272,5.379484610246633,1
1.613587392731214,4.881590696629996,1
1.7573182260854483,5.040937069693161,1
3.1573292833367543,4.066367403704126,1
2.3431300951872567,4.193642064405174,1
1.7640340671052832,5.544475298483683,1
2.0321400095477316,4.461127611035347,1
1.642348145370016,5.339798874467338,1
1.6348166841414318,5.108229294790988,1
2.022785919951907,4.674199826197092,1
3.0719720446626626,5.316959511159006,1
0.9874287066711964,5.093227157384714,1
1.669106767615806,5.426216667398112,1
1.6037396307836498,4.94263177926655,1
2.2524936394902286,5.432877597085061,1
1.3998517964721118,4.832749382079526,1
1.762527344419522,4.673335383713144,1
2.882727120140548,5.202490855480478,1
1.3695580228324773,5.458930973527388,1
3.0610780985063166,5.5162326302755735,1
1.2403150170229933,4.757882963566875,1
2.6334555745933113,4.64616526719061,1
2.221909714073114,5.387317026714668,1
1.5365347642109586,4.9702373219691,1
0.3793663299654637,4.487806179332855,1
1.8737159243034198,4.376108409017576,1
2.8162056519658174,4.284929311019684,1
1.779977756651508,5.065370288643046,1
2.720636644533058,4.2820689244102805,1
2.58158187607748,5.0051165305097935,1
1.5092456744760245,5.231051737131636,1
2.099529847786735,4.6998915614206025,1
2.0349010424950094,4.80734320156912,1
2.056758672625624,5.331065337260523,1
2.793008408072676,4.381092250586575,1
3.066516687328133,4.023956100238749,1
1.9241074524822084,5.2941586032422885,1
2.1404959338675162,4.688650240089703,1
1.8959388748213624,4.753499532670584,1
1.7053176215278942,5.4248010485105125,1
2.1785077429825237,4.653545202369673,1
2.4497999377166253,5.153649760438305,1
2.40643105941948,5.314814420961806,1
1.585502494538964,4.719909479901515,1
2.373646802561631,5.3051851327167325,1
1.989549203017926,5.058663691654391,1
2.6388324478942122,4.704214305582085,1
2.273548690585019,4.898903673783053,1
1.89115939838639,5.549388425993595,1
2.412708174494015,5.406754818000319,1
2.6527394035771645,5.010501920816379,1
2.3409764856474817,4.844866621703272,1
2.162083176244221,4.934928472816158,1
2.048497982496359,5.297578512718457,1
1.5908896583832637,6.04619363784273,1
1.496991309250149,4.392905693606134,1
2.579055436750034,5.395831346981468,1
2.3120599085260776,5.31417275463214,1
1.9938766135765427,4.551372814257085,1
2.0379022790968633,4.661419144243944,1
2.4875598667088754,4.926471309248931,1
1.5872514016037442,4.839307079173503,1
2.2064657271378123,4.718137723598012,1
1.5888898022167843,5.121843605745956,1
2.1224832855543614,4.746528412314435,1
1.7644808471908386,5.116024968678818,1
1.2759578292513378,4.296268112811722,1
1.640777889373782,4.8932764241440765,1
2.155453782799002,5.737678108474776,1
2.42882981160101,4.920030735018287,1
1.9904918960486555,4.498735317681096,1
1.990743432003805,4.855670680539931,1
2.161359280169045,4.586384528223839,1
2.259673257120586,5.766369456501289,1
1.9456199257715712,5.200855861049471,1
2.345071995855556,4.799389764057082,1
2.1120462409052085,5.0062962003908975,1
2.048838049274416,4.613495108072267,1
2.0122550871294713,5.248999145622725,1
2.725571803897521,5.479635413042604,1
3.0765912287557784,4.616326218555975,1
2.436160318360339,5.091671002869176,1
3.094901466608836,4.595850857322424,1
1.580139078909612,4.700303677277989,1
0.9380521378450966,4.73712248915962,1
1.620433669223151,5.075196893238104,1
2.1708779878885798,5.938085419607943,1
2.475211919093025,4.711548172168799,1
1.550792664325821,5.245959585753253,1
1.3398833964896788,5.915729382927177,1
2.5897200603606434,4.765412173947648,1
1.1434327354545613,5.676936187082706,1
1.942730077373691,5.61890815598673,1
1.2027861706028165,4.700312488523114,1
2.0026218498590915,5.023490296882371,1
1.7749672642603782,5.31142496617375,1
1.466189785308703,4.928810257489353,1
2.0601478158559496,5.257219417029375,1
2.355807439044445,4.437678954081066,1
1.2329429146321889,5.638838410949255,1
2.166157005989796,4.625756731721723,1
2.7755759877612616,5.057837317146429,1
2.589648592031913,5.033759240705055,1
3.0303739624409936,5.877670421221602,1
1.8755179257604633,5.4857854754771775,1
2.322687974792574,5.684315778766174,1
1.5175382697099478,5.343025729999219,1
2.529212243424794,4.120630256788443,1
1.4083707436671125,3.98038391111995,1
1.865296582777721,5.358771127897981,1
2.751178526048014,5.037047390209888,1
2.814307772785646,4.309949270892554,1
1.1483087803224228,4.97222615055169,1
2.192032724469654,4.983652625952954,1
0.9662789499800617,4.9554399802436055,1
1.3477652497475734,5.334836274415019,1
2.183299123048424,4.530060106836323,1
1.7430665413316533,4.470393239055524,1
1.968660451363414,5.477571160250619,1
1.507136976832228,5.252023257758922,1
1.7348711908137795,4.603563583868828,1
1.9464848200227212,4.4823788387903125,1
1.7231753473264089,4.401061053705575,1
2.9823625664581948,5.017631775985865,1
1.6501372460037071,5.106989955367111,1
1.943835975154585,4.889515200233388,1
2.3070833500217125,5.378753855023652,1
1.7347494261947363,4.71209087967766,1
1.862474151424178,3.8490394176322074,1
1.2424044689007239,5.683437133722262,1
2.822483856750642,4.875481980221811,1
2.2882784815278834,5.155625077271768,1
3.539440404227619,5.559787455717288,1
1.9360412042596167,4.522229779699787,1
1.1967768398712137,5.1017318179336115,1
1.6218246273578483,4.288873145201163,1
1.6767135578787367,4.459225998192802,1
2.8435708175362824,5.440819878474725,1
1.9960136793416914,5.739972069445013,1
2.038684153823809,4.569357899335868,1
2.7615620386348287,5.2694550218423295,1
1.481376922836772,4.904830660958196,1
1.5621908733076215,4.308600134517832,1
2.4630887737658207,5.954708320235065,1
1.3007162130904293,5.281484618345285,1
1.6746787154390865,4.756437308117652,1
1.7038030378805655,4.568004615160092,1
2.0242608139724134,4.584524941794481,1
2.1352284128899193,4.974880945275432,1
1.8805259765667952,4.546218168979201,1
1.7116143347158337,5.377695612912878,1
2.2504585938121906,4.511222377600724,1
2.0496661527146127,5.375693561685894,1
1.1652973594393141,5.271680096189968,1
1.6686881205270767,5.28529933429658,1
1.6183704217287416,4.09755894966774,1
1.1862287810584187,5.024042473330691,1
2.129861250860741,4.547841687447796,1
2.319296229388687,4.16923996886552,1
1.9669601006763417,4.394491900118772,1
1.6740819460989205,5.023699335658207,1
1.5697933173580239,4.807722227885088,1
2.5031464046072203,4.711554065238426,1
2.417846056032571,4.435146572671191,1
2.2649020889576414,5.72078431032895,1
0.7641777499363553,4.601552372264762,1
2.28853606359027,4.898477306978504,1
2.1855729366856544,4.698007406642089,1
2.04329489373645,4.92216138230396,1
2.5838910308299035,5.127210421650607,1
2.168801331037601,4.794061516938767,1
1.7561968879637533,4.783720906090189,1
2.1972260711891485,4.789507759589869,1
2.1448874284482065,6.03770039932272,1
2.4355623517158462,4.836988233916079,1
2.600606961081972,4.795962313489224,1
0.9809377324110731,4.495956844541298,1
1.0646040394870722,4.8242432579793455,1
2.0092091895947757,5.8382186561376415,1
2.163463686882081,4.890449735595568,1
2.4147027905917446,3.8944323454960577,1
2.117807279054283,5.385432596943484,1
1.2607068771100791,5.5718770216034645,1
2.169248203747207,4.792356043049599,1
2.3163909330531425,6.1353464289021975,1
2.0909331275292478,5.124110293150168,1
1.7703195502298779,4.575077815267604,1
2.4151679082721227,4.571958087045567,1
2.035783118609696,4.761171276617442,1
2.239489912873196,5.166831052643474,1
2.5187699721289496,4.744991800572627,1
1.8650625323533143,4.5106181421088465,1
1.777853369961944,5.1886502465224265,1
4.378494308322676,2.538917337911187,2
4.4348029600528305,3.6778189294024752,2
4.20671745161185,3.938397906279033,2
3.6131054004482133,2.3776726483442916,2
3.110639875547861,3.7480221557445916,2
4.327182828177029,2.9722076645447726,2
4.139984313159911,2.4372554763508116,2
5.222875989808413,3.0646105909876136,2
4.054697397302446,3.362883311949346,2
4.240504615868357,3.111942012139566,2
3.604762772277344,3.235734178567998,2
4.9410122482375165,3.6727100230774887,2
4.796593313319699,2.7443921617844076,2
3.5051975898707095,2.937106539950176,2
4.027862456144347,3.547095759235474,2
3.1537676851425904,3.764775159730307,2
3.9209960507105053,2.78655946502629,2
3.493947812369916,2.1725716640671155,2
4.411585291980957,3.0366589835942017,2
3.355019550129473,2.352460613968192,2
3.832107650354936,3.8345107626446966,2
3.8702043243181974,2.248428523440947,2
3.8771284679570277,2.863638215126165,2
2.6515566785292144,2.972852566741094,2
3.884532734895661,3.3481031824067093,2
4.924478047472673,3.5632825147738787,2
3.8655556547225847,2.446737045629165,2
5.286679901624931,3.029609217007244,2
4.006964645956473,2.9879374564449983,2
4.099042380383928,2.9278197940380286,2
3.7131689965598818,2.7265705293798037,2
3.9836233648920008,2.7282876144331176,2
3.6435771086614177,3.0532151138459485,2
3.8725113912895726,3.7519964942913444,2
2.674515095803494,3.545753425961231,2
4.623042596248815,1.9633048837959253,2
3.8286562029598254,2.8142795670021044,2
3.2962441526410893,2.6110916562045623,2
3.4447120772670856,3.8761352217118112,2
4.46783919657373,3.6357775474970793,2
4.360836032021617,2.4354741143913854,2
3.737739866860113,3.244687280613959,2
3.388936095554027,3.356499215086194,2
3.8798373009209324,2.812589596225201,2
4.355479984101746,3.22213165574302,2
3.81951691709046,3.579664901682124,2
3.459468336200051,3.307967803472132,2
4.296550628984192,2.8452267803430047,2
4.163066511121059,2.3744432118073484,2
4.462013509603451,2.9075489317785053,2
3.73863848974048,3.5245046129184447,2
3.64782815472862,2.2957693518182203,2
3.221685413238048,3.30300497567282,2
3.3597853237518587,3.8773970909921824,2
2.959035296058139,3.848228184145019,2
4.105508733601309,2.951643444064804,2
3.7275404565955252,3.1995680571760357,2
3.9811826487875757,3.5516509410082606,2
4.05711382433102,3.0751508807309387,2
3.818193893893072,2.9715271881394663,2
4.1539008844460295,2.144915803671687,2
3.3259072889471435,3.3716320470113574,2
4.085432719063971,2.9080083318236603,2
4.009216966532697,3.1737908526808356,2
3.730120159845319,2.6108476372988436,2
4.097922627548841,2.510813611192484,2
4.204126377857236,2.1487081978810796,2
4.514577818662822,3.2362987412065216,2
4.128014867156938,3.491345491972757,2
4.832737222231288,3.5071850325090654,2
3.0795628843341776,2.360211516632149,2
3.6875907111521604,3.013045525105417,2
4.258829510234562,2.637128093423267,2
4.093383382238539,2.6223085338233387,2
3.6942410985040257,2.2966694515758888,2
3.538383376944548,2.324157697191833,2
3.512063373511334,3.52682089830392,2
3.5253005555840287,4.316191032418695,2
4.246658950440445,3.092418061847437,2
3.570821109909393,3.350154939704496,2
3.712181086881113,3.0610049073226806,2
5.280042269134397,2.951970050137675,2
4.574636663142838,2.6484117874370563,2
3.9825057547515192,3.885400317817755,2
3.6865164711061165,3.9062242789984642,2
4.353875967727737,2.718766612052866,2
4.316203869527761,3.486277224813365,2
4.310904981108598,2.214887640054772,2
3.636431412087566,2.8762406822242474,2
3.962783285449977,3.310336048775339,2
4.088850500466627,2.3323278206449496,2
4.190098925502982,3.3052928726419117,2
4.27989522396552,3.540390362777311,2
4.416961077274452,3.2295900396142185,2
3.9649171442706765,2.1695195332420045,2
4.214809109566293,3.1038438435815556,2
4.135789418597687,2.3616257120898454,2
3.459471729795869,3.526576426666452,2
3.9802224230716723,3.340750348686312,2
4.01415918806523,3.0148780697478728,2
4.469141902987999,2.7419776358913133,2
4.048060388470492,2.768862355647479,2
3.782751886283842,2.8454139382656805,2
4.111066885816856,2.7606256891682612,2
4.627878062786761,2.552696348890248,2
3.9065641779193205,2.7801344708629125,2
4.723488942176866,3.0982773882557875,2
4.515922269734317,2.2572198134815142,2
4.133525132934629,3.4448153978117184,2
4.041141994637712,3.5327401875326756,2
3.741355774949814,3.70467372009279,2
5.149449061809625,2.8185807197801704,2
3.777248739299614,3.7266922385588503,2
4.789786072865356,2.7385699864233657,2
3.7899065914520715,2.8591076955697465,2
3.3277747444828614,2.540674026757901,2
3.497929616623966,2.6161012174479357,2
3.9826575563066093,3.1171073662682605,2
4.7752502464070385,2.5008229796306045,2
4.492161199238292,2.8930055778872457,2
3.9752681451737835,3.337409746083302,2
3.438638989218851,3.1912048730920253,2
4.083226104106528,3.2462256320040748,2
4.144584321953909,4.227650069955447,2
3.681130007874342,2.734501522499091,2
3.6884297367876178,2.7222614404198726,2
3.681306436346741,3.5945082655537757,2
4.710252123994928,2.714626853125262,2
3.5838222134478857,3.235707778193202,2
3.7238884778595143,3.3164659088777553,2
4.10146151042565,2.242127942501384,2
4.773752600665031,3.8979388365477607,2
3.693605654757807,2.8061492200320077,2
4.142932695362452,3.1672283949935123,2
4.3292721363364155,4.005102269383174,2
3.911526386252975,2.6008513777307734,2
3.3103403859927365,2.6345349800290405,2
3.9834365135631016,3.897278931758894,2
3.7411943504819143,3.111893975819449,2
3.991788551963624,3.594196636724042,2
5.263466212936811,2.7345656135398397,2
3.755280278740889,3.522080438534536,2
4.340945744813156,3.923353662868017,2
4.291964092662982,2.82035395460647,2
4.295327415346154,3.554351790291454,2
4.410241090598682,3.253637015553649,2
4.533337344794577,3.5846477952228364,2
4.691079495518764,3.3243549437948214,2
3.916440959841573,3.0733568432166614,2
4.603254483254179,2.591532164506382,2
4.184336654436451,2.8033305938363196,2
4.014372411467408,3.6392259313036495,2
4.095549534009952,3.0232182740780744,2
3.3200719295100405,3.3731267830136105,2
4.322742090570538,4.08162736165273,2
3.8461108825234995,3.1095751638319693,2
4.124691841855378,3.7887266398817374,2
3.952352233806524,3.1395107628851697,2
4.30394825485827,3.093304561578179,2
3.7767831927247357,3.0970449964491538,2
4.536815874929886,2.48674235029447,2
4.066484837073438,2.6499395925304134,2
4.597523314462421,2.2384065476081125,2
3.7205390763642057,3.1886059375322606,2
4.7827620146171705,2.967124869463506,2
3.722400236653401,3.940578534720295,2
3.275993049791878,1.900597021689959,2
4.2200072250266665,2.7489728878236943,2
3.4893835914346436,3.3541782236496767,2
4.121900356885599,2.717960684631636,2
3.3598478006645527,3.4362286641400726,2
4.32510058897933,2.9504120681103085,2
4.923318498023833,2.464957616836924,2
3.2372374145376304,2.6540459650593777,2
3.9772069918222512,3.121669724661346,2
3.879381971071835,3.1760276982571485,2
3.374230287904778,3.72188230203663,2
3.9589244108037156,3.558647915794064,2
4.1713626731888525,3.228376609576892,2
4.284883640116102,3.2238542800086574,2
4.321361379933772,3.6645762650662155,2
4.098260584850735,3.354501878794256,2
3.9551321528563865,3.720058607724736,2
3.661803848970365,3.9004702164554077,2
3.9799210246778283,2.284612448940976,2
4.064052207455394,2.6594741712625596,2
4.420321774494362,2.6736880103488048,2
3.77690828339261,2.0552296345272345,2
3.7738468403754615,1.7880603366855217,2
3.2080485882571383,3.3802073280721485,2
4.3929000793254165,3.2127287808924825,2
3.5165119284353934,2.9761443219290102,2
3.9981987304547157,2.4208176554037286,2
4.751699150883575,3.438681145287836,2
3.889517913085168,3.0134429194972654,2
4.104191403973776,1.9791325657878547,2
3.8764113087397014,2.659007876001101,2
3.499189995052542,2.8594498535570225,2
4.898843263424761,3.320421430633505,2
3.7144105051086016,3.2862913906780795,2
4.699677718293001,3.4623168414563845,2
4.029815184960087,2.676531611147213,2
4.349111656806795,3.196742692710875,2
4.447596610013866,3.3175859008409847,2
4.524776357659667,2.732382394219716,2
4.658697032817162,3.0987998023462,2
5.037630436312632,2.655406090955216,2
4.867981901582625,3.098955391731324,2
3.6742909981927756,2.7580570829728392,2
3.83982634590284,3.212082973200958,2
4.261417744017749,2.7131499980307106,2
3.9878227038695084,4.071135179305932,2
4.863771585050356,3.2181618348370162,2
4.0190017390841,3.0600156633591307,2
4.3067589863652085,2.4886037174007973,2
3.8713117312883276,2.1657079630612053,2
4.19961156130264,3.3235979698513707,2
3.758406768850313,3.7869933816450163,2
3.3871171684988295,2.26781255989509,2
4.112225909279986,3.523549151306077,2
4.841963845728935,2.77055786856553,2
4.539340416715648,2.9807457652496465,2
3.91368635002959,3.441829968743336,2
4.32616143920671,2.211803921507875,2
4.738270174862948,3.6900456770737255,2
3.6872186492452355,3.1979017667187044,2
4.2470150931413695,3.1303368829119536,2
3.72484742307729,2.664188316030974,2
3.9872229645042774,3.586364509629682,2
4.2718000772972164,2.814692833956947,2
4.385849355324172,1.5757286896849623,2
4.574382850186051,2.13014311061095,2
3.818779529298434,2.440165052686928,2
3.352659262139547,3.58041339368926,2
3.7661493993440542,3.1732519408653577,2
3.976539710560408,3.238520413611561,2
4.038410945530128,2.358503887905715,2
4.49813340972357,2.753121708419344,2
3.2217090506701247,2.7859424195170437,2
4.750379895317155,3.4251108710567464,2
3.8256739327960703,2.8253711478407855,2
3.8391824743913086,4.0383739917804204,2
4.190967726115777,3.215020823595535,2
4.515141727015921,3.1193945795132567,2
3.8704789270896485,2.901825075457511,2
3.964199370292968,2.981388881745079,2
4.36381477181849,3.0259729429036497,2
4.36632003860779,2.959641709945709,2
4.039317595158045,2.000899657733946,2
4.458163837351241,3.1732442379489965,2
4.499005054929826,1.5518723109031554,2
5.044187352390364,2.930205185922413,2
4.554091408368758,2.4800470364372345,2
4.306386952531285,2.473292218413172,2
3.6881155196520976,3.957015676933393,2
3.9046587996183266,3.1087164365898614,2
4.435033865344377,3.2478409439863025,2
4.075209452571788,3.1824805012331128,2
5.201707792619137,2.9711906014832072,2
4.100549523357484,3.525327198003806,2
4.552762966478992,3.5935151527801903,2
4.3193651110145925,2.4284975436347582,2
4.816715766150548,2.426827303490656,2
4.151317732619517,2.622862074990321,2
3.967930826703504,3.16438120515174,2
4.160678607725137,3.2109603771176425,2
4.806855634529324,3.2267671507569897,2
3.8779216823546756,3.482043584144179,2
4.594735244462321,2.3861960924315038,2
4.298700034924929,3.3505863711554493,2
3.851218248320004,3.68785340665581,2
3.9249722064837367,3.0627882267357713,2
3.913464087858065,3.0077895237907337,2
3.451862456552399,2.279974558702853,2
4.797252531612486,2.5765193258408363,2
3.5043038252718466,1.9233049431981426,2
3.680519126155249,2.338455103296251,2
4.821007580068184,3.5049085446713173,2
3.655924827411138,4.126217902672154,2
4.490882743495797,2.8375843082456886,2
2.7502971425632134,4.145471286295371,2
3.305213766618202,2.177300626521554,2
4.51128521600482,4.219876203169637,2
4.692136409255259,3.28195456002618,2
4.297377170832643,3.4267077793901537,2
4.379464294893382,3.140595711984688,2
4.052100551975938,2.9687034360502387,2
3.623017705566662,2.859662461566613,2
3.1535215929023073,2.950830186602625,2
3.5057044464245415,2.4482053413921143,2
4.089947075576739,3.6960011431722997,2
4.459158303001156,2.2147496981884114,2
3.505185931714831,3.470385593994108,2
3.5087563032308453,2.887683425001488,2
4.275026049512276,2.5158277725681826,2
4.05268775307298,2.3329872525408977,2
3.699316178024393,3.1598909670712683,2
3.2035031332341655,3.2202373689801993,2
3.990181100536659,3.2762449772085738,2
4.111957067032331,3.682070214986922,2
3.0626122513239538,1.7852972294373735,3
3.061148751516142,2.271649014518194,3
3.0244300351628524,2.0202958456019413,3
2.6490041560966224,1.668549541224526,3
2.2986973641001534,2.8747883715934694,3
2.3780683823043574,1.6535474011020463,3
2.640796367215401,2.4474621884722207,3
2.852525160853986,2.623871036336867,3
2.663254687878066,2.139497081111901,3
2.5823264733701214,3.072574563886694,3
2.4062007904852436,2.154910355113514,3
3.316888440466049,2.2068995487257492,3
2.9073561705611457,1.9350896501332868,3
3.021905735989555,1.9264989991857557,3
3.481939558397455,3.1052615007956756,3
2.721254107496083,1.315098510210461,3
2.9558589758243725,3.289854668827159,3
2.5981627160151346,2.8195584027220337,3
3.8388504070382203,1.7232058791460028,3
3.2844915395926377,2.814198311564269,3
2.8104361295062565,1.898209819948819,3
2.7091595430256783,1.4926216346535666,3
2.6753612274669964,1.3880298666188717,3
3.017041734129613,1.615013384470679,3
3.116892955895374,1.2220521768981865,3
3.1654401161072285,2.416764480804462,3
2.003132178714272,2.187028284923786,3
3.613834496236646,1.3951794906543973,3
3.836286193418852,2.2095095046830227,3
2.6474940721207956,1.9721154611711469,3
3.279163456260861,2.0380026957062056,3
3.2693779962231844,1.5396632034603168,3
3.084680412018039,1.29314275154751,3
2.9443869693256497,1.548046179267605,3
2.6322350287051166,2.618046587605219,3
3.5456550602971344,2.3045690604535887,3
2.4538436176637104,1.841795775152599,3
3.6065488499895917,2.0708584568199524,3
4.159664769990847,2.1966589196971857,3
3.096024558245016,1.8454417678987494,3
3.066770452391141,1.923765081809728,3
3.3540543383442953,2.478351158397292,3
2.607005269746025,1.334383523221111,3
2.081897313448352,2.253995663456272,3
2.4483166969130634,0.9235547035237586,3
3.194289302265482,3.2464997587163955,3
2.996964544230053,2.419245387225821,3
3.0409146792737825,1.9505551734044286,3
3.4595382414938842,1.8548627279056744,3
3.1336961570359514,2.1608489030980067,3
2.6659547731784756,2.4960211747682615,3
2.9125201216522956,1.6221274202535776,3
3.2682549217852017,1.5507660091044815,3
3.014090578684564,1.9954405016778982,3
3.542947782915789,2.2373491164399764,3
2.987486520627428,2.4088831496001437,3
3.695103774508657,2.278905153175931,3
3.00517630992169,1.3440818838249202,3
2.4674431684623137,1.847387647822666,3
2.695243898920358,1.906514348507277,3
3.0283249624485538,2.2648463771783653,3
2.9647506109704542,2.243250821913101,3
3.03223720740506,1.0122667168230643,3
2.530332303090623,1.9279562221391924,3
2.395152628579446,2.299964364998102,3
3.7653754161718487,2.6093809258486584,3
2.893278564534896,2.745363068424976,3
3.0743337286010557,1.8314570144409803,3
2.69329866822953,1.8487651567559358,3
2.8059115907293855,2.085208111187744,3
3.0802869905249324,2.001523010076707,3
3.218469084873175,2.5953231373931707,3
3.474777067720662,1.2575510157750482,3
1.7230394325490226,2.467159955619637,3
2.3165606507922893,1.8876172990536582,3
2.41494348697032,1.0990097812099902,3
3.270731364102394,2.3795775801513233,3
2.7117447996366404,0.7044788539275451,3
2.7268777758737586,2.1959020027012732,3
2.260544215612936,2.0916799598895777,3
2.9923450754135024,2.289645749800544,3
3.0597901842070767,1.5134655295592223,3
3.598285750832246,1.920735213486515,3
2.986347730245034,1.533366020463402,3
2.778358874404245,1.5575986429865496,3
2.9135269700382884,2.8558542400711717,3
2.3140494285343216,1.1932193010616294,3
3.735585163746804,1.895338161424067,3
2.665463630670042,2.519952343698038,3
2.697192230131568,2.913004856773468,3
3.3389629356696346,1.7560442959271487,3
4.078654106632752,1.6971425384983307,3
3.3710476860046534,2.149646290203246,3
3.650870644699399,2.7807555983634265,3
3.0160020745328833,1.6232910648269083,3
3.229986071469558,1.6611423151239468,3
4.0066936237633115,2.0682676655413688,3
2.8173392243439457,2.0923401529324543,3
2.3264368552351518,1.5141929807446743,3
3.600206953972213,1.6715528605143022,3
2.47654450865903,2.268326376263643,3
3.5928520773314983,2.3594766553325335,3
3.4980238429029082,1.6216024557152697,3
2.289094666629078,2.7506668259777434,3
2.838660080578932,1.8745834917724764,3
3.664097070924529,2.27811500470033,3
3.2279438860408036,3.082501172450542,3
2.6782408848099286,2.4639200640406185,3
3.028506562448542,2.1342961394316284,3
3.764234213206266,2.253917878144812,3
3.2691480395248167,2.536253668654901,3
2.8175236352285573,1.5803951663304967,3
2.477595402989483,1.0168217053119992,3
4.028103564970161,1.4483958171391584,3
2.889373188207114,1.8615933500555397,3
3.1537033489045503,2.4078686062696484,3
3.4302367441798727,1.7084612807155308,3
2.9164391431067944,2.14128997524415,3
2.8756544369082264,2.8036727880099965,3
3.2454874758191257,2.3674388930249086,3
3.331440634333706,2.5867369287426625,3
3.0905107793518534,1.3515840260220768,3
3.1998439758763206,1.6743215531040856,3
2.7356916591251217,2.2931820093775466,3
3.619141535716818,2.010635788368031,3
3.154416506299482,2.851107472317619,3
3.1203765897442843,3.300841557090197,3
3.282754822815772,1.119618620422091,3
3.376670810552266,2.1905791924413887,3
3.644876377041373,2.3365906756349792,3
2.930772008008113,1.387850881855317,3
2.8954883713569872,1.57473977289535,3
2.7097382750976386,2.294289202210305,3
3.834952252175703,2.1973357649114904,3
2.402058468982408,2.22230133411007,3
3.5983157433228254,1.695108547840309,3
2.9329914166635414,2.0073440973645984,3
2.60755084345888,2.3241402169219296,3
2.9395259256961093,2.209766221953514,3
2.55625391109895,1.7812708498382948,3
3.3611906789138857,1.8135834239541164,3
